site,year,precip,block,nitrogen,plot,species,cover
mesic,2017,850.9,D,5,26,Rosa arkansana,2
mesic,2017,850.9,D,5,26,Amorpha canescens,3
mesic,2013,729.1,D,15,27,Sorghastrum nutans,45
mesic,2013,729.1,D,15,27,Dalea candida,19
mesic,2013,729.1,D,15,27,Dalea purpurea,1
mesic,2013,729.1,D,15,27,Ambrosia psilostachya,6
mesic,2013,729.1,D,15,27,Schizachyrium scoparium,5
mesic,2013,729.1,D,15,27,Amorpha canescens,1
mesic,2013,729.1,D,15,27,Salvia azurea,21
mesic,2013,729.1,D,15,27,Carex meadii,12
mesic,2013,729.1,D,15,27,Andropogon gerardii,45
mesic,2013,729.1,D,15,27,Ruellia humilis,5
mesic,2013,729.1,D,15,27,Solidago canadensis,13
mesic,2013,729.1,D,15,27,Carex heliophila,3
mesic,2013,729.1,D,15,27,Dichanthelium oligosanthes,3
mesic,2014,665.7,D,15,27,Ambrosia psilostachya,1
mesic,2014,665.7,D,15,27,Solidago canadensis,25
mesic,2014,665.7,D,15,27,Andropogon gerardii,70
mesic,2014,665.7,D,15,27,Salvia azurea,20
mesic,2014,665.7,D,15,27,Carex heliophila,5
mesic,2014,665.7,D,15,27,Carex meadii,12
mesic,2014,665.7,D,15,27,Dichanthelium oligosanthes,15
mesic,2014,665.7,D,15,27,Sorghastrum nutans,30
mesic,2014,665.7,D,15,27,Dalea candida,9
mesic,2014,665.7,D,15,27,Amorpha canescens,2
mesic,2014,665.7,D,15,27,Aster ericoides,1
mesic,2014,665.7,D,15,27,Ruellia humilis,2
mesic,2015,894,D,15,27,Andropogon gerardii,90
mesic,2015,894,D,15,27,Dichanthelium acuminatum,3
mesic,2015,894,D,15,27,Dichanthelium oligosanthes,9
mesic,2015,894,D,15,27,Sorghastrum nutans,35
mesic,2015,894,D,15,27,Carex heliophila,2
mesic,2015,894,D,15,27,Carex meadii,18
mesic,2015,894,D,15,27,Amorpha canescens,1
mesic,2015,894,D,15,27,Dalea candida,6
mesic,2015,894,D,15,27,Physalis pumila,1
mesic,2015,894,D,15,27,Ruellia humilis,3
mesic,2015,894,D,15,27,Salvia azurea,14
mesic,2015,894,D,15,27,Solidago canadensis,40
mesic,2016,1054.2,D,15,27,Andropogon gerardii,60
mesic,2016,1054.2,D,15,27,Dichanthelium oligosanthes,4
mesic,2016,1054.2,D,15,27,Ruellia humilis,6
mesic,2016,1054.2,D,15,27,Sorghastrum nutans,40
mesic,2016,1054.2,D,15,27,Dalea candida,4
mesic,2016,1054.2,D,15,27,Schizachyrium scoparium,4
mesic,2016,1054.2,D,15,27,Carex heliophila,2
mesic,2016,1054.2,D,15,27,Salvia azurea,25
mesic,2016,1054.2,D,15,27,Solidago canadensis,20
mesic,2016,1054.2,D,15,27,Sporobolus asper,3
mesic,2016,1054.2,D,15,27,Carex meadii,5
mesic,2017,850.9,D,15,27,Ambrosia psilostachya,1
mesic,2017,850.9,D,15,27,Dalea candida,2
mesic,2017,850.9,D,15,27,Andropogon gerardii,40
mesic,2017,850.9,D,15,27,Dichanthelium oligosanthes,7
mesic,2017,850.9,D,15,27,Solidago canadensis,35
mesic,2017,850.9,D,15,27,Sorghastrum nutans,15
mesic,2017,850.9,D,15,27,Carex meadii,8
mesic,2017,850.9,D,15,27,Amorpha canescens,1
mesic,2017,850.9,D,15,27,Carex heliophila,1
mesic,2017,850.9,D,15,27,Ruellia humilis,2
mesic,2017,850.9,D,15,27,Eupatorium altissimum,2
mesic,2017,850.9,D,15,27,Sporobolus asper,1
mesic,2017,850.9,D,15,27,Salvia azurea,15
mesic,2013,729.1,D,7.5,28,Sorghastrum nutans,23
mesic,2013,729.1,D,7.5,28,Dichanthelium oligosanthes,4
mesic,2013,729.1,D,7.5,28,Amorpha canescens,22
mesic,2013,729.1,D,7.5,28,Andropogon gerardii,95
mesic,2013,729.1,D,7.5,28,Salvia azurea,20
mesic,2013,729.1,D,7.5,28,Carex heliophila,1
mesic,2013,729.1,D,7.5,28,Aster ericoides,3
mesic,2013,729.1,D,7.5,28,Solidago canadensis,2
mesic,2013,729.1,D,7.5,28,Carex meadii,15
mesic,2014,665.7,D,7.5,28,Solidago rigida,2
mesic,2014,665.7,D,7.5,28,Salvia azurea,30
mesic,2014,665.7,D,7.5,28,Carex heliophila,2
mesic,2014,665.7,D,7.5,28,Amorpha canescens,15
mesic,2014,665.7,D,7.5,28,Aster ericoides,1
mesic,2014,665.7,D,7.5,28,Carex meadii,3
mesic,2014,665.7,D,7.5,28,Dichanthelium oligosanthes,6
mesic,2014,665.7,D,7.5,28,Andropogon gerardii,90
mesic,2014,665.7,D,7.5,28,Sorghastrum nutans,12
mesic,2014,665.7,D,7.5,28,Ambrosia psilostachya,2
mesic,2015,894,D,7.5,28,Andropogon gerardii,65
mesic,2015,894,D,7.5,28,Dichanthelium oligosanthes,5
mesic,2015,894,D,7.5,28,Sorghastrum nutans,70
mesic,2015,894,D,7.5,28,Carex heliophila,2
mesic,2015,894,D,7.5,28,Carex meadii,10
mesic,2015,894,D,7.5,28,Amorpha canescens,12
mesic,2015,894,D,7.5,28,Aster ericoides,1
mesic,2015,894,D,7.5,28,Salvia azurea,65
mesic,2015,894,D,7.5,28,Solidago rigida,2
mesic,2016,1054.2,D,7.5,28,Dichanthelium oligosanthes,5
mesic,2016,1054.2,D,7.5,28,Carex heliophila,1
mesic,2016,1054.2,D,7.5,28,Carex meadii,3
mesic,2016,1054.2,D,7.5,28,Amorpha canescens,13
mesic,2016,1054.2,D,7.5,28,Andropogon gerardii,65
mesic,2016,1054.2,D,7.5,28,Salvia azurea,60
mesic,2016,1054.2,D,7.5,28,Sorghastrum nutans,55
mesic,2016,1054.2,D,7.5,28,Dichanthelium acuminatum,1
mesic,2017,850.9,D,7.5,28,Salvia azurea,40
mesic,2017,850.9,D,7.5,28,Solidago rigida,3
mesic,2017,850.9,D,7.5,28,Andropogon gerardii,75
mesic,2017,850.9,D,7.5,28,Carex meadii,1
mesic,2017,850.9,D,7.5,28,Oxalis stricta,1
mesic,2017,850.9,D,7.5,28,Dichanthelium oligosanthes,7
mesic,2017,850.9,D,7.5,28,Sorghastrum nutans,10
mesic,2017,850.9,D,7.5,28,Amorpha canescens,8
mesic,2013,729.1,D,30,29,Sorghastrum nutans,30
mesic,2013,729.1,D,30,29,Asclepias verticillata,5
mesic,2013,729.1,D,30,29,Salvia azurea,32
mesic,2013,729.1,D,30,29,Sporobolus asper,4
mesic,2013,729.1,D,30,29,Dichanthelium oligosanthes,2
mesic,2013,729.1,D,30,29,Amorpha canescens,15
mesic,2013,729.1,D,30,29,Aster ericoides,2
mesic,2013,729.1,D,30,29,Eragrostis spectabilis,11
mesic,2013,729.1,D,30,29,Kuhnia eupatorioides,2
mesic,2013,729.1,D,30,29,Lespedeza capitata,5
mesic,2013,729.1,D,30,29,Andropogon gerardii,90
mesic,2013,729.1,D,30,29,Ruellia humilis,1
mesic,2013,729.1,D,30,29,Physalis pumila,3
mesic,2013,729.1,D,30,29,Carex meadii,6
mesic,2013,729.1,D,30,29,Aster oblongifolia,3
mesic,2013,729.1,D,30,29,Bouteloua curtipendula,9
mesic,2014,665.7,D,30,29,Asclepias verticillata,3
mesic,2014,665.7,D,30,29,Sorghastrum nutans,20
mesic,2014,665.7,D,30,29,Salvia azurea,22
mesic,2014,665.7,D,30,29,Lespedeza capitata,5
mesic,2014,665.7,D,30,29,Andropogon gerardii,90
mesic,2014,665.7,D,30,29,Schizachyrium scoparium,6
mesic,2014,665.7,D,30,29,Physalis pumila,2
mesic,2014,665.7,D,30,29,Dichanthelium oligosanthes,2
mesic,2014,665.7,D,30,29,Amorpha canescens,3
mesic,2014,665.7,D,30,29,Carex meadii,12
mesic,2014,665.7,D,30,29,Ruellia humilis,1
mesic,2015,894,D,30,29,Andropogon gerardii,55
mesic,2015,894,D,30,29,Schizachyrium scoparium,12
mesic,2015,894,D,30,29,Bouteloua curtipendula,3
mesic,2015,894,D,30,29,Eragrostis spectabilis,6
mesic,2015,894,D,30,29,Dichanthelium oligosanthes,1
mesic,2015,894,D,30,29,Sorghastrum nutans,70
mesic,2015,894,D,30,29,Carex meadii,7
mesic,2015,894,D,30,29,Amorpha canescens,4
mesic,2015,894,D,30,29,Asclepias verticillata,1
mesic,2015,894,D,30,29,Lespedeza capitata,10
mesic,2015,894,D,30,29,Physalis pumila,4
mesic,2015,894,D,30,29,Ruellia humilis,1
mesic,2015,894,D,30,29,Salvia azurea,70
mesic,2016,1054.2,D,30,29,Physalis pumila,4
mesic,2016,1054.2,D,30,29,Oxalis stricta,1
mesic,2016,1054.2,D,30,29,Andropogon gerardii,20
mesic,2016,1054.2,D,30,29,Carex meadii,2
mesic,2016,1054.2,D,30,29,Bouteloua curtipendula,1
mesic,2016,1054.2,D,30,29,Schizachyrium scoparium,4
mesic,2016,1054.2,D,30,29,Lespedeza capitata,9
mesic,2016,1054.2,D,30,29,Salvia azurea,60
mesic,2016,1054.2,D,30,29,Sorghastrum nutans,65
mesic,2016,1054.2,D,30,29,Dichanthelium oligosanthes,3
mesic,2016,1054.2,D,30,29,Amorpha canescens,2
mesic,2016,1054.2,D,30,29,Ruellia humilis,1
mesic,2016,1054.2,D,30,29,Eragrostis spectabilis,1
mesic,2017,850.9,D,30,29,Amorpha canescens,5
mesic,2017,850.9,D,30,29,Oxalis stricta,1
mesic,2017,850.9,D,30,29,Carex meadii,2
mesic,2017,850.9,D,30,29,Lespedeza capitata,13
mesic,2017,850.9,D,30,29,Physalis pumila,6
mesic,2017,850.9,D,30,29,Salvia azurea,20
mesic,2017,850.9,D,30,29,Sorghastrum nutans,30
mesic,2017,850.9,D,30,29,Dichanthelium oligosanthes,4
mesic,2017,850.9,D,30,29,Andropogon gerardii,75
mesic,2017,850.9,D,30,29,Ambrosia psilostachya,1
mesic,2017,850.9,D,30,29,Ruellia humilis,1
mesic,2013,729.1,D,0,30,Andropogon gerardii,100
mesic,2013,729.1,D,0,30,Ambrosia psilostachya,3
mesic,2013,729.1,D,0,30,Eragrostis spectabilis,4
mesic,2013,729.1,D,0,30,Sporobolus asper,8
mesic,2013,729.1,D,0,30,Amorpha canescens,12
mesic,2013,729.1,D,0,30,Aster ericoides,11
mesic,2013,729.1,D,0,30,Schizachyrium scoparium,1
mesic,2013,729.1,D,0,30,Physalis pumila,3
mesic,2013,729.1,D,0,30,Cornus drummondii,5
mesic,2013,729.1,D,0,30,Asclepias verticillata,1
mesic,2013,729.1,D,0,30,Ruellia humilis,2
mesic,2013,729.1,D,0,30,Carex meadii,3
mesic,2013,729.1,D,0,30,Sorghastrum nutans,5
mesic,2013,729.1,D,0,30,Dichanthelium oligosanthes,23
mesic,2014,665.7,D,0,30,Ruellia humilis,1
mesic,2014,665.7,D,0,30,Cornus drummondii,5
mesic,2014,665.7,D,0,30,Sorghastrum nutans,8
mesic,2014,665.7,D,0,30,Aster ericoides,2
mesic,2014,665.7,D,0,30,Dichanthelium oligosanthes,8
mesic,2014,665.7,D,0,30,Physalis pumila,1
mesic,2014,665.7,D,0,30,Schizachyrium scoparium,6
mesic,2014,665.7,D,0,30,Amorpha canescens,7
mesic,2014,665.7,D,0,30,Sporobolus asper,2
mesic,2014,665.7,D,0,30,Andropogon gerardii,90
mesic,2014,665.7,D,0,30,Asclepias verticillata,1
mesic,2014,665.7,D,0,30,Eragrostis spectabilis,4
mesic,2014,665.7,D,0,30,Carex meadii,10
mesic,2015,894,D,0,30,Andropogon gerardii,100
mesic,2015,894,D,0,30,Schizachyrium scoparium,12
mesic,2015,894,D,0,30,Dichanthelium oligosanthes,7
mesic,2015,894,D,0,30,Sorghastrum nutans,5
mesic,2015,894,D,0,30,Sporobolus asper,1
mesic,2015,894,D,0,30,Carex meadii,15
mesic,2015,894,D,0,30,Amorpha canescens,6
mesic,2015,894,D,0,30,Aster ericoides,1
mesic,2015,894,D,0,30,Physalis pumila,1
mesic,2015,894,D,0,30,Ruellia humilis,1
mesic,2015,894,D,0,30,Cornus drummondii,5
mesic,2016,1054.2,D,0,30,Cornus drummondii,5
mesic,2016,1054.2,D,0,30,Carex meadii,12
mesic,2016,1054.2,D,0,30,Aster ericoides,1
mesic,2016,1054.2,D,0,30,Schizachyrium scoparium,7
mesic,2016,1054.2,D,0,30,Ambrosia psilostachya,1
mesic,2016,1054.2,D,0,30,Andropogon gerardii,100
mesic,2016,1054.2,D,0,30,Solidago missouriensis,5
mesic,2016,1054.2,D,0,30,Ruellia humilis,1
mesic,2016,1054.2,D,0,30,Physalis pumila,1
mesic,2016,1054.2,D,0,30,Sorghastrum nutans,6
mesic,2016,1054.2,D,0,30,Sporobolus asper,2
mesic,2016,1054.2,D,0,30,Dichanthelium oligosanthes,5
mesic,2016,1054.2,D,0,30,Amorpha canescens,7
mesic,2017,850.9,D,0,30,Amorpha canescens,9
mesic,2017,850.9,D,0,30,Solidago missouriensis,6
mesic,2017,850.9,D,0,30,Andropogon gerardii,95
mesic,2017,850.9,D,0,30,Physalis pumila,1
mesic,2017,850.9,D,0,30,Cornus drummondii,5
mesic,2017,850.9,D,0,30,Ruellia humilis,1
mesic,2017,850.9,D,0,30,Sorghastrum nutans,10
mesic,2017,850.9,D,0,30,Dichanthelium oligosanthes,5
mesic,2017,850.9,D,0,30,Carex meadii,6
mesic,2017,850.9,D,0,30,Asclepias verticillata,1
mesic,2017,850.9,D,0,30,Aster ericoides,1
mesic,2013,729.1,D,10,31,Andropogon gerardii,75
mesic,2013,729.1,D,10,31,Carex heliophila,1
mesic,2013,729.1,D,10,31,Sorghastrum nutans,50
mesic,2013,729.1,D,10,31,Ambrosia psilostachya,3
mesic,2013,729.1,D,10,31,Asclepias veridis,6
mesic,2013,729.1,D,10,31,Asclepias verticillata,3
mesic,2013,729.1,D,10,31,Dichanthelium oligosanthes,2
mesic,2013,729.1,D,10,31,Aster ericoides,11
mesic,2013,729.1,D,10,31,Vernonia baldwinii,2
mesic,2013,729.1,D,10,31,Salvia azurea,8
mesic,2013,729.1,D,10,31,Carex meadii,5
mesic,2013,729.1,D,10,31,Solidago missouriensis,16
mesic,2013,729.1,D,10,31,Ruellia humilis,2
mesic,2013,729.1,D,10,31,Sporobolus asper,11
mesic,2014,665.7,D,10,31,Ambrosia psilostachya,1
mesic,2014,665.7,D,10,31,Andropogon gerardii,95
mesic,2014,665.7,D,10,31,Asclepias verticillata,1
mesic,2014,665.7,D,10,31,Carex heliophila,1
mesic,2014,665.7,D,10,31,Carex meadii,5
mesic,2014,665.7,D,10,31,Sporobolus asper,3
mesic,2014,665.7,D,10,31,Solidago missouriensis,30
mesic,2014,665.7,D,10,31,Ruellia humilis,1
mesic,2014,665.7,D,10,31,Salvia azurea,5
mesic,2014,665.7,D,10,31,Sorghastrum nutans,50
mesic,2014,665.7,D,10,31,Aster ericoides,5
mesic,2014,665.7,D,10,31,Dichanthelium oligosanthes,1
mesic,2015,894,D,10,31,Andropogon gerardii,95
mesic,2015,894,D,10,31,Dichanthelium oligosanthes,2
mesic,2015,894,D,10,31,Sorghastrum nutans,55
mesic,2015,894,D,10,31,Carex heliophila,1
mesic,2015,894,D,10,31,Carex meadii,4
mesic,2015,894,D,10,31,Ambrosia artemisiifolia,1
mesic,2015,894,D,10,31,Ambrosia psilostachya,1
mesic,2015,894,D,10,31,Asclepias verticillata,1
mesic,2015,894,D,10,31,Aster ericoides,4
mesic,2015,894,D,10,31,Ruellia humilis,2
mesic,2015,894,D,10,31,Salvia azurea,5
mesic,2015,894,D,10,31,Sisyrinchium campestris,1
mesic,2015,894,D,10,31,Solidago missouriensis,27
mesic,2016,1054.2,D,10,31,Carex meadii,3
mesic,2016,1054.2,D,10,31,Bouteloua curtipendula,1
mesic,2016,1054.2,D,10,31,Solidago missouriensis,20
mesic,2016,1054.2,D,10,31,Ruellia humilis,1
mesic,2016,1054.2,D,10,31,Aster ericoides,1
mesic,2016,1054.2,D,10,31,Andropogon gerardii,40
mesic,2016,1054.2,D,10,31,Sorghastrum nutans,70
mesic,2016,1054.2,D,10,31,Ambrosia psilostachya,1
mesic,2016,1054.2,D,10,31,Asclepias veridis,3
mesic,2016,1054.2,D,10,31,Carex heliophila,1
mesic,2016,1054.2,D,10,31,Salvia azurea,4
mesic,2016,1054.2,D,10,31,Vernonia baldwinii,1
mesic,2017,850.9,D,10,31,Vernonia baldwinii,1
mesic,2017,850.9,D,10,31,Andropogon gerardii,60
mesic,2017,850.9,D,10,31,Sorghastrum nutans,30
mesic,2017,850.9,D,10,31,Salvia azurea,5
mesic,2017,850.9,D,10,31,Ruellia humilis,1
mesic,2017,850.9,D,10,31,Dalea candida,1
mesic,2017,850.9,D,10,31,Carex meadii,2
mesic,2017,850.9,D,10,31,Dichanthelium oligosanthes,1
mesic,2017,850.9,D,10,31,Solidago missouriensis,85
mesic,2013,729.1,D,20,32,Andropogon gerardii,100
mesic,2013,729.1,D,20,32,Sorghastrum nutans,25
mesic,2013,729.1,D,20,32,Ambrosia psilostachya,1
mesic,2013,729.1,D,20,32,Physalis pumila,3
mesic,2013,729.1,D,20,32,Eragrostis spectabilis,50
mesic,2013,729.1,D,20,32,Carex meadii,5
mesic,2013,729.1,D,20,32,Amorpha canescens,15
mesic,2013,729.1,D,20,32,Aster ericoides,1
mesic,2013,729.1,D,20,32,Salvia azurea,2
mesic,2013,729.1,D,20,32,Sporobolus asper,20
mesic,2013,729.1,D,20,32,Desmodium illinoense,1
mesic,2013,729.1,D,20,32,Carex heliophila,1
mesic,2013,729.1,D,20,32,Bouteloua curtipendula,2
mesic,2013,729.1,D,20,32,Solidago missouriensis,20
mesic,2014,665.7,D,20,32,Andropogon gerardii,85
mesic,2014,665.7,D,20,32,Amorpha canescens,10
mesic,2014,665.7,D,20,32,Physalis pumila,1
mesic,2014,665.7,D,20,32,Dichanthelium oligosanthes,1
mesic,2014,665.7,D,20,32,Salvia azurea,3
mesic,2014,665.7,D,20,32,Sporobolus asper,6
mesic,2014,665.7,D,20,32,Solidago missouriensis,30
mesic,2014,665.7,D,20,32,Carex heliophila,3
mesic,2014,665.7,D,20,32,Sorghastrum nutans,20
mesic,2014,665.7,D,20,32,Eragrostis spectabilis,18
mesic,2014,665.7,D,20,32,Carex meadii,4
mesic,2015,894,D,20,32,Andropogon gerardii,90
mesic,2015,894,D,20,32,Schizachyrium scoparium,4
mesic,2015,894,D,20,32,Eragrostis spectabilis,4
mesic,2015,894,D,20,32,Sorghastrum nutans,35
mesic,2015,894,D,20,32,Sporobolus asper,3
mesic,2015,894,D,20,32,Carex meadii,7
mesic,2015,894,D,20,32,Carex heliophila,1
mesic,2015,894,D,20,32,Amorpha canescens,10
mesic,2015,894,D,20,32,Physalis pumila,3
mesic,2015,894,D,20,32,Salvia azurea,3
mesic,2015,894,D,20,32,Solidago missouriensis,14
mesic,2016,1054.2,D,20,32,Physalis pumila,3
mesic,2016,1054.2,D,20,32,Schizachyrium scoparium,20
mesic,2016,1054.2,D,20,32,Andropogon gerardii,100
mesic,2016,1054.2,D,20,32,Bouteloua gracilis,1
mesic,2016,1054.2,D,20,32,Solidago missouriensis,13
mesic,2016,1054.2,D,20,32,Oxalis stricta,2
mesic,2016,1054.2,D,20,32,Eragrostis spectabilis,5
mesic,2016,1054.2,D,20,32,Carex meadii,1
mesic,2016,1054.2,D,20,32,Sorghastrum nutans,12
mesic,2016,1054.2,D,20,32,Ambrosia psilostachya,2
mesic,2016,1054.2,D,20,32,Solidago canadensis,4
mesic,2016,1054.2,D,20,32,Sporobolus asper,3
mesic,2016,1054.2,D,20,32,Dichanthelium oligosanthes,2
mesic,2016,1054.2,D,20,32,Amorpha canescens,6
mesic,2017,850.9,D,20,32,Andropogon gerardii,75
mesic,2017,850.9,D,20,32,Ambrosia psilostachya,8
mesic,2017,850.9,D,20,32,Dichanthelium oligosanthes,1
mesic,2017,850.9,D,20,32,Carex meadii,7
mesic,2017,850.9,D,20,32,Oxalis stricta,2
mesic,2017,850.9,D,20,32,Sorghastrum nutans,20
mesic,2017,850.9,D,20,32,Solidago canadensis,14
mesic,2017,850.9,D,20,32,Amorpha canescens,8
mesic,2017,850.9,D,20,32,Solidago missouriensis,10
mesic,2017,850.9,D,20,32,Sporobolus asper,40
mesic,2017,850.9,D,20,32,Physalis pumila,3
mesic,2013,729.1,E,0,33,Sorghastrum nutans,10
mesic,2013,729.1,E,0,33,Ambrosia psilostachya,10
mesic,2013,729.1,E,0,33,Sporobolus asper,2
mesic,2013,729.1,E,0,33,Amorpha canescens,12
mesic,2013,729.1,E,0,33,Andropogon gerardii,45
mesic,2013,729.1,E,0,33,Carex meadii,5
mesic,2013,729.1,E,0,33,Carex heliophila,1
mesic,2013,729.1,E,0,33,Oxalis stricta,1
mesic,2013,729.1,E,0,33,Bouteloua gracilis,60
mesic,2013,729.1,E,0,33,Panicum virgatum,7
mesic,2013,729.1,E,0,33,Solidago missouriensis,2
mesic,2013,729.1,E,0,33,Dichanthelium oligosanthes,3
mesic,2013,729.1,E,0,33,Aster ericoides,3
mesic,2013,729.1,E,0,33,Aster oblongifolia,1
mesic,2014,665.7,E,0,33,Aster ericoides,5
mesic,2014,665.7,E,0,33,Andropogon gerardii,75
mesic,2014,665.7,E,0,33,Carex meadii,3
mesic,2014,665.7,E,0,33,Ruellia humilis,2
mesic,2014,665.7,E,0,33,Dichanthelium oligosanthes,2
mesic,2014,665.7,E,0,33,Carex heliophila,2
mesic,2014,665.7,E,0,33,Sorghastrum nutans,6
mesic,2014,665.7,E,0,33,Amorpha canescens,35
mesic,2014,665.7,E,0,33,Bouteloua curtipendula,13
mesic,2014,665.7,E,0,33,Solidago missouriensis,2
mesic,2014,665.7,E,0,33,Ambrosia psilostachya,7
mesic,2014,665.7,E,0,33,Aster oblongifolia,1
mesic,2015,894,E,0,33,Andropogon gerardii,60
mesic,2015,894,E,0,33,Bouteloua curtipendula,50
mesic,2015,894,E,0,33,Dichanthelium oligosanthes,2
mesic,2015,894,E,0,33,Panicum virgatum,20
mesic,2015,894,E,0,33,Schizachyrium scoparium,1
mesic,2015,894,E,0,33,Sorghastrum nutans,15
mesic,2015,894,E,0,33,Sporobolus asper,3
mesic,2015,894,E,0,33,Carex heliophila,4
mesic,2015,894,E,0,33,Carex meadii,8
mesic,2015,894,E,0,33,Amorpha canescens,11
mesic,2015,894,E,0,33,Ambrosia psilostachya,3
mesic,2015,894,E,0,33,Aster ericoides,2
mesic,2015,894,E,0,33,Aster oblongifolia,1
mesic,2015,894,E,0,33,Ruellia humilis,2
mesic,2016,1054.2,E,0,33,Carex heliophila,1
mesic,2016,1054.2,E,0,33,Dichanthelium oligosanthes,2
mesic,2016,1054.2,E,0,33,Bouteloua curtipendula,45
mesic,2016,1054.2,E,0,33,Bouteloua gracilis,1
mesic,2016,1054.2,E,0,33,Andropogon gerardii,50
mesic,2016,1054.2,E,0,33,Panicum virgatum,6
mesic,2016,1054.2,E,0,33,Carex meadii,3
mesic,2016,1054.2,E,0,33,Sorghastrum nutans,12
mesic,2016,1054.2,E,0,33,Ambrosia psilostachya,2
mesic,2016,1054.2,E,0,33,Amorpha canescens,8
mesic,2016,1054.2,E,0,33,Aster ericoides,1
mesic,2016,1054.2,E,0,33,Aster oblongifolia,2
mesic,2016,1054.2,E,0,33,Ruellia humilis,1
mesic,2017,850.9,E,0,33,Sorghastrum nutans,10
mesic,2017,850.9,E,0,33,Andropogon gerardii,40
mesic,2017,850.9,E,0,33,Ruellia humilis,1
mesic,2017,850.9,E,0,33,Carex meadii,3
mesic,2017,850.9,E,0,33,Ambrosia psilostachya,5
mesic,2017,850.9,E,0,33,Amorpha canescens,25
mesic,2017,850.9,E,0,33,Sporobolus asper,3
mesic,2017,850.9,E,0,33,Dichanthelium oligosanthes,3
mesic,2017,850.9,E,0,33,Aster ericoides,4
mesic,2017,850.9,E,0,33,Panicum virgatum,5
mesic,2017,850.9,E,0,33,Bouteloua curtipendula,20
mesic,2017,850.9,E,0,33,Carex heliophila,1
mesic,2017,850.9,E,0,33,Aster oblongifolia,1
mesic,2013,729.1,E,20,34,Physalis pumila,2
mesic,2013,729.1,E,20,34,Aster oblongifolia,11
mesic,2013,729.1,E,20,34,Dichanthelium oligosanthes,2
mesic,2013,729.1,E,20,34,Lespedeza capitata,1
mesic,2013,729.1,E,20,34,Andropogon gerardii,50
mesic,2013,729.1,E,20,34,Salvia azurea,28
mesic,2013,729.1,E,20,34,Bouteloua gracilis,18
mesic,2013,729.1,E,20,34,Carex meadii,4
mesic,2013,729.1,E,20,34,Panicum virgatum,18
mesic,2013,729.1,E,20,34,Schizachyrium scoparium,35
mesic,2013,729.1,E,20,34,Sorghastrum nutans,30
mesic,2013,729.1,E,20,34,Solidago missouriensis,6
mesic,2013,729.1,E,20,34,Carex heliophila,3
mesic,2013,729.1,E,20,34,Aster ericoides,3
mesic,2014,665.7,E,20,34,Bouteloua curtipendula,5
mesic,2014,665.7,E,20,34,Andropogon gerardii,85
mesic,2014,665.7,E,20,34,Schizachyrium scoparium,7
mesic,2014,665.7,E,20,34,Physalis pumila,1
mesic,2014,665.7,E,20,34,Aster ericoides,1
mesic,2014,665.7,E,20,34,Salvia azurea,20
mesic,2014,665.7,E,20,34,Carex meadii,6
mesic,2014,665.7,E,20,34,Sorghastrum nutans,10
mesic,2014,665.7,E,20,34,Dichanthelium oligosanthes,4
mesic,2014,665.7,E,20,34,Solidago missouriensis,8
mesic,2014,665.7,E,20,34,Carex heliophila,3
mesic,2014,665.7,E,20,34,Aster oblongifolia,6
mesic,2015,894,E,20,34,Andropogon gerardii,50
mesic,2015,894,E,20,34,Bouteloua curtipendula,5
mesic,2015,894,E,20,34,Dichanthelium oligosanthes,2
mesic,2015,894,E,20,34,Panicum virgatum,10
mesic,2015,894,E,20,34,Schizachyrium scoparium,45
mesic,2015,894,E,20,34,Sorghastrum nutans,15
mesic,2015,894,E,20,34,Carex heliophila,6
mesic,2015,894,E,20,34,Carex meadii,7
mesic,2015,894,E,20,34,Aster ericoides,1
mesic,2015,894,E,20,34,Aster oblongifolia,2
mesic,2015,894,E,20,34,Physalis pumila,2
mesic,2015,894,E,20,34,Salvia azurea,25
mesic,2015,894,E,20,34,Solidago missouriensis,12
mesic,2016,1054.2,E,20,34,Carex heliophila,1
mesic,2016,1054.2,E,20,34,Solidago missouriensis,3
mesic,2016,1054.2,E,20,34,Carex meadii,2
mesic,2016,1054.2,E,20,34,Panicum virgatum,35
mesic,2016,1054.2,E,20,34,Bouteloua curtipendula,10
mesic,2016,1054.2,E,20,34,Andropogon gerardii,20
mesic,2016,1054.2,E,20,34,Salvia azurea,28
mesic,2016,1054.2,E,20,34,Sorghastrum nutans,55
mesic,2016,1054.2,E,20,34,Ambrosia psilostachya,2
mesic,2016,1054.2,E,20,34,Dichanthelium oligosanthes,1
mesic,2016,1054.2,E,20,34,Physalis pumila,2
mesic,2016,1054.2,E,20,34,Oxalis stricta,1
mesic,2016,1054.2,E,20,34,Ruellia humilis,1
mesic,2017,850.9,E,20,34,Dichanthelium oligosanthes,1
mesic,2017,850.9,E,20,34,Salvia azurea,60
mesic,2017,850.9,E,20,34,Andropogon gerardii,20
mesic,2017,850.9,E,20,34,Carex meadii,14
mesic,2017,850.9,E,20,34,Bouteloua curtipendula,5
mesic,2017,850.9,E,20,34,Oxalis stricta,3
mesic,2017,850.9,E,20,34,Sorghastrum nutans,30
mesic,2017,850.9,E,20,34,Panicum virgatum,20
mesic,2017,850.9,E,20,34,Solidago missouriensis,2
mesic,2017,850.9,E,20,34,Physalis pumila,4
mesic,2013,729.1,E,30,35,Dalea candida,5
mesic,2013,729.1,E,30,35,Sorghastrum nutans,14
mesic,2013,729.1,E,30,35,Ambrosia psilostachya,1
mesic,2013,729.1,E,30,35,Aster oblongifolia,4
